Unnamed: 0,Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
2490,2021-04-29 15:26:25+00:00,1387790382675628032,0,War,"['indiafightscorona', 'covid19india']",
2491,2021-04-29 15:08:24+00:00,1387785848419061760,1,Monster,['sars_cov_2'],
2492,2021-04-29 13:43:58+00:00,1387764599748022289,1,Darkness,"['covid19', 'covid19india']",
2493,2021-04-29 10:54:58+00:00,1387722070126055424,0,Savior,"['nagpurfightscorona', 'covid19']",
2494,2021-04-29 10:13:00+00:00,1387711507480276992,0,Storm,['coronavirus'],
2495,2021-04-29 08:46:08+00:00,1387689646323224577,1,Lesson/Teacher,"['covid19', 'covid19india']",
2496,2021-04-29 08:16:36+00:00,1387682212531752960,0,Success/Challenge,"['covid19india', 'covid19', 'covidresources', 'recoveryposse', 'coronasecondwave']",
2497,2021-04-29 07:33:20+00:00,1387671326765109250,1,War,['letsbeatcorona'],
2498,2021-04-29 07:25:48+00:00,1387669428733546496,0,Freedom,"['covidemergency', 'covid19']",
2499,2021-04-29 06:42:22+00:00,1387658499404877826,1,Landscape,['covid19'],
2500,2021-04-29 06:30:11+00:00,1387655434471833604,1,War,"['covid', 'unite2fightcorona', 'covid19.', 'covid19vaccine', 'coronavirus']",
2501,2021-04-29 06:08:51+00:00,1387650067260006401,1,War,"['unite2fightcorona', 'covid19']",
2502,2021-04-29 05:56:23+00:00,1387646927446036480,0,War,['covid19'],
2503,2021-04-29 04:33:03+00:00,1387625958010548231,0,Prison,"['covid19indiahelp', 'covidemergency']",
2504,2021-04-29 04:11:25+00:00,1387620514093469700,0,Monster,['covid19'],
2505,2021-04-29 04:09:47+00:00,1387620099767476226,0,Luxury,['covid19india'],
2506,2021-04-29 04:08:10+00:00,1387619694404767749,0,Savior,['indiafightscorona'],
2507,2021-04-29 02:23:18+00:00,1387593305387503617,0,War,['covid19'],
2508,2021-04-29 01:59:32+00:00,1387587320979722248,0,Water/Wave/Tide,['covid'],
2509,2021-04-29 01:21:39+00:00,1387577788266209281,0,War,['covid19'],
2510,2021-04-29 00:17:15+00:00,1387561580947181569,0,Darkness,"['covidindia', 'covid19']",
2511,2021-04-30 08:20:08+00:00,1388045493297549314,0,Hammer,['coronavirus'],
2512,2021-04-30 20:32:13+00:00,1388229726855065600,0,Miracle,['covid'],
2513,2021-04-30 18:49:31+00:00,1388203879792218116,1,War,"['covidwarriors.', 'covid19.', 'fightagainstcovid19.']",
2514,2021-04-30 18:28:08+00:00,1388198499628376066,1,War,"['stayhomestaysafe', 'coronapandemic']",
2515,2021-04-30 17:51:35+00:00,1388189302345981953,1,Catalyst,['covid19'],
2516,2021-04-30 17:45:34+00:00,1388187788265201665,1,Monster,['covid19'],
2517,2021-04-30 17:39:35+00:00,1388186281675411456,0,War,['covidpreventionkitsdistribution'],
2518,2021-04-30 17:30:55+00:00,1388184099496480769,1,Water/Wave/Tide,['nagpurfightscorona'],
2519,2021-04-30 17:22:07+00:00,1388181885663076356,0,Darkness,['covid'],
2520,2021-04-30 16:59:46+00:00,1388176259637673984,1,Accident,['indiafightscovid19'],
2521,2021-04-30 16:55:11+00:00,1388175106812219393,1,War,"['covidindia', 'covid19']",
2522,2021-04-30 16:48:20+00:00,1388173386375860229,0,Lesson/Teacher,['covid19'],
2523,2021-04-30 16:29:29+00:00,1388168639279296513,0,Monster,['coronavirus'],
2524,2021-04-30 15:49:18+00:00,1388158526476931076,1,Miracle,"['covid19', 'covidsecondwaveinindia']",
2525,2021-04-30 15:39:20+00:00,1388156020564783106,0,Lesson/Teacher,['covid'],
2526,2021-04-30 15:38:02+00:00,1388155694507913219,1,Lesson/Teacher,['covid'],
2527,2021-04-30 15:34:38+00:00,1388154836596629507,1,War,['dsshelpsincoronatimes'],
2528,2021-04-30 14:59:48+00:00,1388146070555791362,1,War,['covid19'],
2529,2021-04-30 14:58:14+00:00,1388145677390159883,0,Hammer,['covid19'],
2530,2021-04-30 14:03:29+00:00,1388131899021807620,1,Monster,['covid19'],
2531,2021-04-30 12:26:45+00:00,1388107556376113155,1,Storm,['indiacovidcrisis'],
2532,2021-04-30 12:17:45+00:00,1388105288247513088,1,Storm,['covid19'],
2533,2021-04-30 12:11:00+00:00,1388103590066233346,1,Water/Wave/Tide,['covid19'],
2534,2021-04-30 12:10:09+00:00,1388103375997202433,0,Lesson/Teacher,['coronavirus'],
2535,2021-04-30 12:02:43+00:00,1388101507690602500,1,Luxury,"['covidindia', 'covid']",
2536,2021-04-30 11:51:19+00:00,1388098637822009347,1,War,['unitetofightcorona'],
2537,2021-04-30 11:39:53+00:00,1388095758964953092,0,Lesson/Teacher,"['stayhomestaysafe', 'covid19india']",
2538,2021-04-30 11:30:39+00:00,1388093438201982976,1,War,['covid19'],
2539,2021-04-30 11:23:18+00:00,1388091588866314241,1,War,['covid19'],
2540,2021-04-30 10:52:23+00:00,1388083805882306562,1,Success/Challenge,['covid19'],
2541,2021-04-30 10:34:49+00:00,1388079386876841986,1,Success/Challenge,['indiafightscorona'],
2542,2021-04-30 10:00:20+00:00,1388070706588504064,0,Bane/Punishment,['covid19'],
2543,2021-04-30 09:38:47+00:00,1388065284997541889,1,War,['coronapandemic'],
2544,2021-04-30 09:24:46+00:00,1388061757374181377,1,War,"['covid19', 'covidsecondwaveinindia']",
2545,2021-04-30 09:20:26+00:00,1388060667597492225,1,War,['covid19'],
2546,2021-04-30 09:14:35+00:00,1388059196197728256,1,Stigma,['covidiot'],
2547,2021-04-30 08:51:56+00:00,1388053495090081794,1,Storm,['indiacovidcrisis'],
2548,2021-04-30 08:25:51+00:00,1388046929196584961,1,Monster,['coronavirus'],
2549,2021-04-30 07:47:40+00:00,1388037319853154308,0,Savior,"['covid19', 'covidsecondwaveinindia']",
2550,2021-04-30 07:37:20+00:00,1388034721330782209,0,Lesson/Teacher,['covid19'],
2551,2021-04-30 07:18:07+00:00,1388029885919105028,0,Lesson/Teacher,['covid19'],
2552,2021-04-30 06:59:06+00:00,1388025100188880898,1,Storm,['covid19'],
2553,2021-04-30 06:49:06+00:00,1388022581450657794,1,Monster,"['coronavirus.', 'covid19india']",
2554,2021-04-30 06:48:21+00:00,1388022394632040455,1,Storm,['covid19'],
2555,2021-04-30 06:38:17+00:00,1388019859158552576,0,Storm,['indiafightscorona'],
2556,2021-04-30 06:01:05+00:00,1388010497417515013,1,War,['indiafightscorona'],
2557,2021-04-30 05:28:21+00:00,1388002261515661313,0,War,['covidpreventionkitsdistribution'],
2558,2021-04-30 05:14:03+00:00,1387998661758504960,0,Barrier/Shield,['corona'],
2559,2021-04-30 05:01:09+00:00,1387995417271443460,0,Monster,['covidãƒ¼19'],
2560,2021-04-30 04:39:22+00:00,1387989935848710147,1,Storm,"['covid', 'covidindia', 'covid19india']",
2561,2021-04-30 03:43:53+00:00,1387975969391054853,0,War,['covid19'],
2562,2021-04-30 03:28:10+00:00,1387972015986933765,1,Luxury,"['covid19indiahelp', 'covid19']",
2563,2020-08-01 20:06:20+00:00,1289653713796075520,1,Lesson/Teacher,['covid19-'],LESSON
2564,2020-08-01 15:19:28+00:00,1289581520634523649,0,Lesson/Teacher,"['lockdown', 'lockdowndiaries']",
2565,2020-08-01 14:29:41+00:00,1289568991590064128,0,War,['covid19;'],
2566,2020-08-01 14:17:29+00:00,1289565923221766145,1,Darkness,['covid19'],
2567,2020-08-01 10:16:28+00:00,1289505266447183872,1,Darkness,['covid19.'],
2568,2020-08-01 04:36:53+00:00,1289419810237865984,X,Success,['covid_19.'],
2569,2020-08-02 12:57:29+00:00,1289908176603684867,1,Monster,['quarantinemodi'],
2570,2020-08-02 18:32:49+00:00,1289992567786889217,1,War,['corona'],
2571,2020-08-02 15:42:05+00:00,1289949601089204224,0,Success,['covid19'],
2572,2020-08-02 14:18:04+00:00,1289928458068307968,0,War,['covid_19'],
2573,2020-08-02 13:26:03+00:00,1289915364550176769,0,War,['covid_19'],
2574,2020-08-02 12:41:41+00:00,1289904200025927681,1,War,['covid19'],
2575,2020-08-02 11:45:26+00:00,1289890047416659969,1,War,['covid-19'],
2576,2020-08-02 11:44:48+00:00,1289889888079245319,0,Stigma,['covid19'],
2577,2020-08-02 11:30:51+00:00,1289886374405894145,1,War,"['covid_19.', 'coronavirus']",
2578,2020-08-02 11:02:16+00:00,1289879183397552129,0,Stigma,['covid19'],
2579,2020-08-02 05:27:31+00:00,1289794941447634944,1,War,"['covid19', 'covid_19.my']",
2580,2020-08-02 01:29:34+00:00,1289735058178244609,0,Journey,"['lockdown', 'covid_19']",
2581,2020-08-03 21:39:41+00:00,1290401980347609088,1,STIGMA,['covid'],STIGMA
2582,2020-08-03 20:46:38+00:00,1290388631111245832,0,War,"['virus', 'lockdown', 'covidupdates', 'coronavirus', 'covid19', 'covid19india']",
2583,2020-08-03 18:22:34+00:00,1290352375127920640,0,Lesson/Teacher,['covid19'],
2584,2020-08-03 14:02:35+00:00,1290286949786202113,1,War,['covid19'],
2585,2020-08-03 13:49:14+00:00,1290283589964148736,1,War,['covid19'],
2586,2020-08-03 07:39:09+00:00,1290190454714064907,0,Lesson/Teacher,['covid19'],
2587,2020-08-03 06:20:40+00:00,1290170704969601030,1,Barrier/Shield,['covid_19'],BARRIER
2588,2020-08-03 06:10:45+00:00,1290168208226312193,1,Savior,"['covod19', 'covid_19']",
2589,2020-08-03 05:06:40+00:00,1290152082058567681,0,Catalyst,"['lockdown', 'covid_19']",
2590,2020-08-03 02:08:46+00:00,1290107311906852864,0,Journey,['covid_19'],
2591,2020-08-04 17:38:55+00:00,1290703779256360961,1,DARKNESS,['covid19'],DARKNESS
2592,2020-08-04 16:25:48+00:00,1290685377150218243,0,Lesson/Teacher,['covid19'],
2593,2020-08-04 15:10:30+00:00,1290666428396457986,0,Monster,"['lockdown', 'quarantinetimepass', 'quarantine']",
2594,2020-08-04 13:08:22+00:00,1290635692633022464,0,War,['covid-19:'],
2595,2020-08-04 11:29:48+00:00,1290610888857157633,0,Landscape,['covid19'],
2596,2020-08-04 11:02:08+00:00,1290603926224384001,1,War,['coronavirus'],
2597,2020-08-04 09:29:14+00:00,1290580547266154496,0,Hammer,['amitshahcoronapositive'],
2598,2020-08-04 08:58:00+00:00,1290572683990765568,0,Luxury,"['covid19', 'coronavirus']",
2599,2020-08-04 06:01:29+00:00,1290528261437415424,1,War,['corona'],
2600,2020-08-05 14:23:20+00:00,1291016944611504128,0,War,['covid19'],
2601,2020-08-05 13:30:30+00:00,1291003651859730432,0,War,['odishaoath4covidwarriors'],
2602,2020-08-05 13:29:48+00:00,1291003472196718592,1,War,['odishaoath4covidwarriors'],
2603,2020-08-05 13:25:24+00:00,1291002368029413376,1,War,['odishaoath4covidwarriors'],
2604,2020-08-05 13:23:23+00:00,1291001857440022528,1,War,['odishaoath4covidwarriors'],
2605,2020-08-05 13:02:01+00:00,1290996481244110849,1,War,['odishaoath4covidwarriors'],
2606,2020-08-05 12:54:10+00:00,1290994506892886016,0,Lesson/Teacher,['pandemiclife'],
2607,2020-08-05 10:56:48+00:00,1290964968116871168,0,Landscape,['covid19'],
2608,2020-08-05 05:47:24+00:00,1290887107049734146,0,Stigma,['covid19'],
2609,2020-08-06 18:56:32+00:00,1291448085223100416,0,Lesson/Teacher,['corona'],
2610,2020-08-06 15:53:24+00:00,1291401998760255489,1,War,['lockdown'],
2611,2020-08-06 11:22:00+00:00,1291333698525200386,0,Catalyst,['covid'],
2612,2020-08-06 10:55:48+00:00,1291327106853425152,0,Lesson/Teacher,['covid19'],
2613,2020-08-07 17:28:50+00:00,1291788406318444544,1,Lesson/Teacher,['coronavirus'],?
2614,2020-08-07 15:18:36+00:00,1291755629070057474,0,Hammer,['covid19'],
2615,2020-08-07 05:58:31+00:00,1291614680155189249,0,Accident,"['20lakhcoronapackage', 'covid19', 'covid__19']",
2616,2020-08-07 05:13:04+00:00,1291603242091048962,0,Storm,['covid19'],
2617,2020-08-08 17:24:58+00:00,1292149817238368256,0,Monster,['coronavirus.'],
2618,2020-08-08 06:41:18+00:00,1291987833020796929,0,Luxury,['indiafightscorona'],
2619,2020-08-09 11:04:00+00:00,1292416332562968576,1,War,['covid19'],
2620,2020-08-09 10:50:39+00:00,1292412975425310721,0,Lesson/Teacher,['coronavirus'],
2621,2020-08-09 06:59:28+00:00,1292354792690339841,0,Lesson/Teacher,['covid__19'],
2622,2020-08-09 05:37:12+00:00,1292334089786126337,1,Barrier/Shield,['covid.'],
2623,2020-08-09 03:12:38+00:00,1292297708581998593,0,Water/Wave/Tide,"['lockdown', 'coronavirus', 'quarantine']",
2624,2020-08-10 19:32:44+00:00,1292906748127219712,1,Water/Wave/Tide,['covid19.'],TIDE/TSUNAMI
2625,2020-08-10 17:05:37+00:00,1292869726289321990,1,Darkness,['covid19'],
2626,2020-08-10 08:01:01+00:00,1292732673849360385,1,War,['covid19.'],
2627,2020-08-10 05:51:30+00:00,1292700076511436805,0,Luxury,"['covid19', 'indiafightscovid19']",
2628,2020-08-10 01:43:07+00:00,1292637571965546497,1,War,"['indiafightscorona', 'covid_19']",
2629,2020-08-11 19:00:11+00:00,1293260942801637376,1,Stigma,['covid19'],?
2630,2020-08-11 17:19:40+00:00,1293235646920667136,1,War,['covid19.'],
2631,2020-08-11 15:20:23+00:00,1293205629826293767,0,War,"['westbengallockdown', 'coronavirus']",
2632,2020-08-11 14:10:07+00:00,1293187945571082243,1,War,['covid19'],
2633,2020-08-11 12:58:00+00:00,1293169799330066434,0,Stigma,['covid_19'],
2634,2020-08-11 07:59:13+00:00,1293094605022302208,1,Monster,['covid19'],
2635,2020-08-11 07:34:37+00:00,1293088415257247747,0,War,"['covid19', 'covidiotas']",
2636,2020-08-12 19:15:50+00:00,1293627271815655424,0,Catalyst,"['covid19', 'indiafightscorona', 'coronadebat', 'coronaviruspandemic']",
2637,2020-08-12 10:55:04+00:00,1293501249048817664,0,Barrier/Shield,['non-#covid'],
2638,2020-08-12 06:06:01+00:00,1293428508476108803,1,War,['nobhuentranceincovid'],
2639,2020-08-13 12:36:54+00:00,1293889265286254593,0,Lesson/Teacher,['hamaracoronarona'],
2640,2020-08-13 08:56:49+00:00,1293833876247154688,0,War,['corona25kepaar'],
2641,2020-08-13 08:45:05+00:00,1293830924237279232,0,Accident,['covid19'],
2642,2020-08-13 07:19:17+00:00,1293809332149276672,0,Barrier/Shield,['covid19'],
2643,2020-08-13 05:35:20+00:00,1293783174124691456,0,Prison,['covid19'],
2644,2020-08-13 04:40:52+00:00,1293769465742520325,0,Lesson/Teacher,"['coronabaskaro', 'coronavirusvaccine', 'coronaviruspandemic']",
2645,2020-08-14 18:36:00+00:00,1294342020299763713,0,Success,"['covid19', 'covid_19']",
2646,2020-08-14 16:40:11+00:00,1294312878091038721,1,Success,['covid19'],
2647,2020-08-14 13:14:17+00:00,1294261060191436805,1,Stigma,['coronavirus'],
2648,2020-08-14 12:10:12+00:00,1294244934132801538,0,Lesson/Teacher,"['lockdown', 'coronavirusindia', 'coronavirus']",
2649,2020-08-14 11:26:23+00:00,1294233905562755074,0,Journey,['covid-19'],
2650,2020-08-15 19:35:29+00:00,1294719381771923456,1,War,['coronavirus'],
2651,2020-08-15 17:44:41+00:00,1294691496612913152,0,Landscape,['bengalfightscorona'],
2652,2020-08-15 15:48:10+00:00,1294662174833401857,0,Luxury,['covid19'],
2653,2020-08-15 07:57:16+00:00,1294543669454950400,0,Hammer,['covid19'],
2654,2020-08-16 17:19:44+00:00,1295047606096162816,0,Barrier/Shield,['covid19'],
2655,2020-08-16 15:27:15+00:00,1295019298713468929,0,Prison,['coronavirus'],
2656,2020-08-16 14:25:28+00:00,1295003749849554945,0,War,['corona'],
2657,2020-08-16 07:22:25+00:00,1294897284396662784,1,War,['covid19'],
2658,2020-08-16 02:27:54+00:00,1294823167416864771,0,Prison,['corona'],
2659,2020-08-17 17:37:09+00:00,1295414377760165889,1,War,"['corona', 'covid19']",
2660,2020-08-17 16:43:12+00:00,1295400797623132160,0,War,['covid19'],
2661,2020-08-17 00:50:41+00:00,1295161089223663621,1,War,['covid19'],
2662,2020-08-18 22:59:08+00:00,1295857791467364352,0,Darkness,['covid19'],
2663,2020-08-18 11:17:08+00:00,1295681128372690944,1,War,['covid-19'],
2664,2020-08-18 08:59:12+00:00,1295646416946126848,0,Monster,['covid19'],
2665,2020-08-19 09:47:52+00:00,1296021050581540865,0,Water/Wave/Tide,['covid19'],
2666,2020-08-20 16:31:10+00:00,1296484936183152641,0,Darkness,['covid19lessons'],
2667,2020-08-20 12:40:23+00:00,1296426857575985153,0,Darkness,['covid19lessons'],
2668,2020-08-20 07:35:08+00:00,1296350037232906240,1,War,['covid19'],
2669,2020-08-20 04:55:33+00:00,1296309875606265856,0,War,['covid19'],
2670,2020-08-21 19:20:19+00:00,1296889889460428800,0,Miracle,['protestagainstexamslncovid'],
2671,2020-08-21 18:09:07+00:00,1296871973960597505,1,War,['iamacoronasoldier#maskavaar#coronakihaar#apnadeshapnamask#ekdeshekjung'],
2672,2020-08-21 15:46:54+00:00,1296836183016628226,0,Darkness,"['protestagainstexamsincovid', 'examsincovidasuicide']",
2673,2020-08-21 14:48:01+00:00,1296821361919156226,0,Savior,['protestagainstexamsincovid'],
2674,2020-08-21 14:17:20+00:00,1296813641920995328,0,Lesson/Teacher,"['protestagainstexamincovid', 'protestagainstexamslncovid']",
2675,2020-08-21 14:16:47+00:00,1296813502024151043,0,Lesson/Teacher,"['protestagainstexamincovid', 'protestagainstexamslncovid']",
2676,2020-08-21 13:06:15+00:00,1296795753461866497,0,Monster,['protestagainstexamsincovid'],
2677,2020-08-21 12:59:44+00:00,1296794114189484034,0,Lesson/Teacher,['protestagainstexamsincovid'],
2678,2020-08-21 12:48:34+00:00,1296791302751756290,0,Accident,['covid19'],
2679,2020-08-21 12:17:24+00:00,1296783460388937728,1,Luxury,['protestagainstexamsincovid'],
2680,2020-08-21 11:54:17+00:00,1296777642314625024,1,Monster,['covid_19'],
2681,2020-08-21 11:07:20+00:00,1296765825714540545,0,Darkness,['protestagainstexamsincovid'],
2682,2020-08-21 10:15:09+00:00,1296752693613125633,0,Prison,['covid'],
2683,2020-08-21 10:14:52+00:00,1296752622943129600,0,War,['protestagainstexamsincovid'],
2684,2020-08-21 10:06:14+00:00,1296750450322968583,0,Accident,['coronavirus...'],
2685,2020-08-21 09:14:10+00:00,1296737347585810432,0,Lesson/Teacher,['protestagainstexamsincovid'],
2686,2020-08-21 09:11:57+00:00,1296736789978177541,0,Luxury,['protestagainstexamsincovid'],
2687,2020-08-21 09:00:47+00:00,1296733979924525056,0,Monster,['protestagainstexamsincovid'],
2688,2020-08-21 07:58:45+00:00,1296718366518829056,1,War,['protestagainstexamsincovid'],
2689,2020-08-21 06:50:11+00:00,1296701110959267840,1,War,['protestagainstexamsincovid'],
2690,2020-08-21 06:34:17+00:00,1296697110755045376,0,Darkness,['protestagainstexamsincovid'],
2691,2020-08-21 04:58:59+00:00,1296673127611564037,1,Stigma,['protestagainstexamsincovid'],
2692,2020-08-21 04:51:37+00:00,1296671276308652032,0,Darkness,['protestagainstexamsincovid'],
2693,2020-08-22 17:37:24+00:00,1297226379411337216,1,Prison,['coronavirus'],
2694,2020-08-22 14:30:18+00:00,1297179294028849153,1,Success/Challenge,['stayhomestaysafe'],
2695,2020-08-22 11:11:34+00:00,1297129277914136577,1,Lesson/Teacher,['covid19'],
2696,2020-08-22 10:11:49+00:00,1297114242059968512,1,War,['corona'],
2697,2020-08-22 03:04:15+00:00,1297006644111396865,0,Storm,['coronavirus'],
2698,2020-08-23 20:32:39+00:00,1297632868932259840,1,Lesson/Teacher,['covid19'],
2699,2020-08-23 18:10:39+00:00,1297597132627513344,1,War,"['covididiots', 'covid19']",
2700,2020-08-23 16:00:32+00:00,1297564390678335490,1,War,"['indiafightscorona.', 'covid19', 'chinesevirus']",
2701,2020-08-23 13:06:52+00:00,1297520682163609605,0,Lesson/Teacher,"['satyagrah_againstexamsincovid', 'covid19.']",
2702,2020-08-23 12:18:10+00:00,1297508429460774912,0,Lesson/Teacher,['satyagrah_againstexamsincovid'],
2703,2020-08-23 10:43:52+00:00,1297484698533261312,0,War,['satyagrah_againstexamsincovid'],
2704,2020-08-23 09:55:00+00:00,1297472400733245440,0,Miracle,"['pandemic', 'satyagrah_againstexamsincovid']",
2705,2020-08-23 07:44:13+00:00,1297439485961990144,1,War,"['covid19', 'andamanfightscovid19']",
2706,2020-08-23 06:33:59+00:00,1297421813249531905,0,Storm,['satyagrah_againstexamsincovid'],
2707,2020-08-23 06:10:06+00:00,1297415801356423168,0,War,['covid19'],
2708,2020-08-23 06:08:42+00:00,1297415450385502213,1,Stigma,['satyagrah_againstexamsincovid'],
2709,2020-08-23 03:23:07+00:00,1297373780432412675,0,Lesson/Teacher,['lockdown'],
2710,2020-08-24 18:47:45+00:00,1297968858586783745,1,Prison,"['pandemic', 'corona']",
2711,2020-08-24 18:00:46+00:00,1297957032339808256,0,War,"['coronavirus', 'covid19warriors']",
2712,2020-08-24 05:44:50+00:00,1297771831890341890,0,Lesson/Teacher,['coronavirus'],
2713,2020-08-25 23:53:00+00:00,1298408063372730368,1,Stigma,['covid19'],
2714,2020-08-25 18:02:55+00:00,1298319962180857865,0,Hammer,['covid19pandemic'],
2715,2020-08-25 13:50:02+00:00,1298256324451393537,1,War,['coronavirus.'],
2716,2020-08-25 11:34:35+00:00,1298222236759801857,0,War,['covid19'],
2717,2020-08-25 10:50:45+00:00,1298211205484445696,1,Stigma,"['noexamsincovid', 'covid19']",
2718,2020-08-25 10:26:23+00:00,1298205070798893056,0,War,['covid19'],
2719,2020-08-25 10:16:33+00:00,1298202597950537728,0,Miracle,['covid19'],
2720,2020-08-25 07:45:16+00:00,1298164525229723649,0,Hammer,['corona'],
2721,2020-08-25 06:26:42+00:00,1298144755382009857,0,Prison,['covid__19'],
2722,2020-08-25 02:16:27+00:00,1298081778217783297,0,Prison,['coronawarrior'],
2723,2020-08-26 15:55:24+00:00,1298650262299488257,0,Luxury,['covid__19'],
2724,2020-08-26 14:56:04+00:00,1298635327574142976,1,Stigma,['covid_19'],
